ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000272356.1	0	0	0	0	0	0	4	0
ENSG00000162733.12	0	1	1	0	37	0	0	0
ENSG00000206140.5	0	0	0	0	0	0	9	6
ENSG00000179698.9	74	1	9	0	219	0	0	0
ENSG00000085415.11	20	3	95	0	108	0	0	0
ENSG00000229358.3	0	0	0	0	0	0	0	153
ENSG00000112237.8	5	2	5	0	67	0	0	0
ENSG00000200084.1	0	0	0	0	0	0	48	0
ENSG00000099617.2	7	3	16	0	426	0	0	0
ENSG00000158352.11	0	0	0	0	7	0	0	0
ENSG00000259450.1	0	0	0	0	0	0	0	3
ENSG00000134287.5	5	8	88	0	35	0	0	0
ENSG00000129255.10	3	1	6	0	28	0	0	0
ENSG00000161204.7	26	1	5	0	97	0	0	0
ENSG00000259972.1	0	0	0	0	0	0	1	364
ENSG00000108349.10	40	2	44	0	102	0	0	0
ENSG00000270072.1	0	0	0	0	0	0	2	25
ENSG00000248161.1	0	0	0	0	0	0	0	1
ENSG00000168824.10	0	0	0	0	2	0	0	0
ENSG00000166341.6	0	0	1	0	2	0	0	0
ENSG00000080618.9	13	0	1	0	89	0	0	0
ENSG00000269990.1	0	0	0	0	0	0	3	0
ENSG00000137274.8	10	3	2	0	215	0	0	0
ENSG00000135334.8	9	9	6	0	117	0	0	0
ENSG00000165097.9	0	0	0	0	49	0	0	0
ENSG00000172478.13	0	0	5	0	70	0	0	0
ENSG00000264395.1	0	0	0	0	0	0	4	0
ENSG00000156795.2	3	1	1	0	48	0	1	133
ENSG00000131379.5	0	0	0	0	23	0	0	0
ENSG00000049656.9	21	11	7	0	300	0	0	0
ENSG00000140983.9	106	18	41	0	365	0	0	0
ENSG00000082516.8	8	0	1	0	32	0	0	0
ENSG00000231249.1	0	0	0	0	0	0	0	1
ENSG00000132286.7	6	0	29	0	1	0	0	0
ENSG00000248240.1	0	0	0	0	0	0	0	2
ENSG00000129195.11	1	0	9	0	5	0	0	0
ENSG00000124208.16	12	0	30	0	675	0	0	0
ENSG00000117601.9	5	0	0	0	4	0	0	0
ENSG00000128886.7	1	1	0	0	3	0	0	0
ENSG00000259205.2	0	0	0	0	0	0	0	2
ENSG00000263280.1	0	0	0	0	0	0	1	0
ENSG00000232024.2	0	0	0	0	0	0	1	0
ENSG00000179008.4	1	0	0	0	2	0	0	0
ENSG00000180245.4	0	0	0	0	3	0	0	0
ENSG00000155115.6	1	0	0	0	9	0	0	0
ENSG00000173812.6	20	12	28	0	139	0	0	0
ENSG00000144369.8	0	0	0	0	1	0	0	0
ENSG00000066583.7	2	0	4	0	43	0	0	0
ENSG00000166391.10	2	4	8	0	57	0	0	0
ENSG00000119655.4	5	0	2	0	17	0	0	0
ENSG00000082153.13	9	19	4	0	36	0	0	0
ENSG00000130402.7	142	16	109	0	3583	0	0	0
ENSG00000136891.9	8	5	3	0	181	0	0	0
ENSG00000267011.1	0	0	0	0	0	0	0	1
ENSG00000183248.7	16	0	1	0	5	0	0	0
ENSG00000084092.6	5	0	0	0	9	0	0	0
ENSG00000168026.12	0	0	0	0	9	0	0	0
ENSG00000129991.8	0	0	0	0	3	0	0	0
ENSG00000121988.13	3	2	6	0	475	0	1	38
ENSG00000197312.7	17	3	97	0	181	0	0	0
ENSG00000134202.6	2	0	4	0	5	0	0	0
ENSG00000105397.9	106	305	8	0	616	0	0	0
ENSG00000234352.5	0	0	0	0	0	0	0	2
ENSG00000245904.2	0	0	0	0	0	0	0	1
ENSG00000026036.16	0	0	0	0	0	0	1185	4176
ENSG00000072818.7	0	1	0	0	1	0	0	0
ENSG00000160055.15	6	0	7	0	8	0	26	0
ENSG00000161714.7	10	0	5	0	253	0	6	0
ENSG00000241127.3	2	0	0	0	33	0	0	0
ENSG00000132155.7	10	5	7	0	215	0	0	0
ENSG00000197153.3	0	0	0	0	0	0	10	5
ENSG00000076043.5	13	2	4	0	43	0	0	0
ENSG00000223813.2	0	0	0	0	0	0	0	37
ENSG00000200867.1	0	0	0	0	0	0	1	0
ENSG00000266858.1	0	0	0	0	0	0	0	1
ENSG00000164930.7	1	0	1	0	24	0	0	0
ENSG00000266909.1	0	0	0	0	0	0	1	0
ENSG00000196865.4	3	1	42	0	44	0	0	0
ENSG00000241014.1	0	0	0	0	0	0	0	16
ENSG00000213777.5	0	0	0	0	0	0	16	11
ENSG00000121207.7	0	0	0	0	1	0	0	0
ENSG00000130762.10	55	30	15	0	932	0	0	0
ENSG00000265127.1	0	0	0	0	0	0	1	0
ENSG00000106009.11	27	0	0	0	293	0	0	0
ENSG00000243926.1	0	0	0	0	0	0	1	0
ENSG00000164307.8	6	2	7	0	44	0	0	0
ENSG00000145536.11	0	0	0	0	4	0	0	0
ENSG00000115307.12	58	3	9	0	81	0	0	0
ENSG00000227535.2	0	0	0	0	0	0	0	14
ENSG00000260288.2	0	0	0	0	0	0	0	1
ENSG00000101665.4	8	2	20	0	402	0	0	0
ENSG00000178201.3	1	0	0	0	0	0	0	0
ENSG00000215142.4	0	0	0	0	0	0	1	12
ENSG00000138670.12	0	0	0	0	5	0	0	0
ENSG00000154240.12	3	0	0	0	158	0	0	0
ENSG00000164123.6	0	0	0	0	1	0	0	0
ENSG00000149742.5	4	0	1	0	35	0	0	0
ENSG00000230345.1	0	0	0	0	0	0	0	1
ENSG00000233517.1	0	0	0	0	0	0	0	1
ENSG00000176261.11	0	0	2	0	114	0	2	0
ENSG00000197181.7	0	0	0	0	17	0	0	0
ENSG00000023191.12	28	43	1	0	276	0	0	0
ENSG00000164253.8	7	4	6	0	56	0	0	12
ENSG00000239827.4	0	0	0	0	0	0	1	18
ENSG00000068793.13	219	489	9	0	621	0	0	0
ENSG00000228830.1	0	0	0	0	0	0	0	5
ENSG00000189144.9	3	0	1	0	62	0	0	7
ENSG00000130764.5	27	2	3	0	92	0	0	0
ENSG00000272622.1	0	0	0	0	0	0	1	1
ENSG00000197121.10	9	2	11	0	71	0	0	0
ENSG00000049239.8	14	4	52	0	177	0	0	0
ENSG00000104907.8	39	10	0	0	55	0	0	0
ENSG00000047457.9	64	3	10	0	219	0	0	0
ENSG00000155465.14	0	3	0	0	6	0	0	0
ENSG00000150776.13	1	1	8	0	10	0	0	0
ENSG00000166889.13	12	0	20	0	23	0	0	0
ENSG00000035681.3	1	3	1	0	64	0	0	0
ENSG00000106976.14	2	0	1	0	103	0	0	0
ENSG00000213347.6	22	41	3	0	114	0	18	69
ENSG00000201364.1	0	0	0	0	0	0	1	0
ENSG00000182150.11	15	3	8	0	206	0	0	0
ENSG00000164941.9	7	1	0	0	48	0	0	0
ENSG00000130598.11	0	0	0	0	2	0	0	0
ENSG00000143771.7	1	0	1	0	29	0	0	0
ENSG00000075624.9	216	176	277	0	1053	0	0	0
ENSG00000257408.1	0	0	0	0	0	0	0	2
ENSG00000196981.2	0	1	3	0	0	0	0	0
ENSG00000185838.9	3	12	7	0	534	0	0	0
ENSG00000119737.5	6	18	2	0	135	0	0	0
ENSG00000100647.7	2	2	83	0	159	0	0	0
ENSG00000234396.3	0	0	0	0	0	0	0	47
ENSG00000136960.8	0	0	0	0	3	0	0	0
ENSG00000153879.4	2	10	12	0	73	0	0	0
ENSG00000182979.13	126	144	32	0	3253	0	0	0
ENSG00000169738.3	34	0	1	0	135	0	0	0
ENSG00000228835.1	21	2	1	0	87	0	0	0
ENSG00000198298.8	1	0	1	0	5	0	0	0
ENSG00000272689.1	0	0	0	0	0	0	1	0
ENSG00000260213.1	0	0	0	0	0	0	1	0
ENSG00000104177.13	4	1	12	0	16	0	0	0
ENSG00000068654.11	47	0	49	0	592	0	0	0
ENSG00000196338.8	5	3	0	0	41	0	0	0
ENSG00000207279.1	0	0	0	0	0	0	8	0
ENSG00000233198.2	1	1	0	0	0	0	0	0
ENSG00000107745.12	5	1	14	0	258	0	0	0
ENSG00000103832.10	0	0	0	0	0	0	0	4
ENSG00000165494.6	30	28	0	0	99	0	0	0
ENSG00000234293.1	0	0	0	0	0	0	0	9
ENSG00000143882.5	0	0	0	0	2	0	0	0
ENSG00000177453.3	0	0	0	0	3	0	0	0
ENSG00000127481.10	287	10	18	0	645	0	0	0
ENSG00000207042.1	0	0	0	0	0	0	1	0
ENSG00000135452.5	1	1	0	0	10	0	0	0
ENSG00000207513.1	0	0	0	0	0	0	1	0
ENSG00000272963.1	0	0	0	0	0	0	6	0
ENSG00000143157.7	9	3	11	0	26	0	0	0
ENSG00000170909.9	1	0	0	0	1	0	0	0
ENSG00000199730.1	0	0	0	0	0	0	6	0
ENSG00000213702.2	0	0	0	0	0	0	3	6
ENSG00000070985.9	1	0	0	0	6	0	0	0
ENSG00000225345.3	0	0	0	0	0	0	7	0
ENSG00000198242.9	6	20	7	0	33	0	0	0
ENSG00000070476.10	27	0	3	0	512	0	0	0
ENSG00000210049.1	0	0	0	0	0	0	55	0
ENSG00000182612.6	0	0	0	0	1	0	1	1
ENSG00000146839.14	0	0	0	0	1	0	0	0
ENSG00000178127.8	13	6	13	0	116	0	0	0
ENSG00000168944.11	6	1	2	0	108	0	0	0
ENSG00000111364.11	14	8	1	0	48	0	0	0
ENSG00000134516.11	0	0	0	0	1	0	0	0
ENSG00000127483.13	21	45	20	0	162	0	0	0
ENSG00000173530.5	3	0	18	0	106	0	0	0
ENSG00000151687.10	2	0	0	0	55	0	1	12
ENSG00000261717.1	4	1	0	0	97	0	0	0
ENSG00000105221.12	40	193	487	0	1143	0	0	0
ENSG00000074266.13	5	14	1	0	86	0	0	0
ENSG00000154620.5	0	0	0	0	1	0	0	0
ENSG00000198056.9	4	0	0	0	8	0	0	0
ENSG00000196591.7	13	14	15	0	56	0	0	0
ENSG00000203804.3	1	0	0	0	0	0	0	0
ENSG00000229132.2	0	0	0	0	0	0	1	0
ENSG00000163257.6	2	5	34	0	41	0	0	0
ENSG00000266728.1	0	0	0	0	0	0	2	31
ENSG00000186197.8	0	0	0	0	3	0	0	0
ENSG00000134057.10	8	3	6	0	20	0	0	0
ENSG00000251537.4	1	0	0	0	35	0	0	0
ENSG00000183963.14	45	7	1	0	147	0	0	0
ENSG00000089902.8	5	3	35	0	472	0	0	0
ENSG00000153786.8	6	7	27	0	539	0	0	0
ENSG00000228434.1	0	0	0	0	0	0	5	2
ENSG00000135114.8	0	0	0	0	1	0	0	0
ENSG00000134245.13	0	1	0	0	26	0	0	0
ENSG00000146856.10	1	0	0	0	30	0	0	0
ENSG00000233017.1	0	0	0	0	0	0	1	0
ENSG00000242017.1	0	0	0	0	0	0	1	0
ENSG00000163512.9	1	1	0	0	10	0	0	0
ENSG00000113597.13	0	0	0	0	22	0	0	0
ENSG00000164180.9	2	1	3	0	173	0	0	0
ENSG00000228624.3	0	0	0	0	0	0	1	90
ENSG00000101997.8	11	0	4	0	83	0	0	0
ENSG00000135698.5	6	0	2	0	299	0	0	0
ENSG00000168672.3	0	0	0	0	1	0	0	0
ENSG00000243147.3	0	0	0	0	36	0	1	98
ENSG00000200408.1	0	0	0	0	0	0	16	0
ENSG00000213676.6	46	3	22	0	123	0	0	105
ENSG00000129534.9	7	0	1	0	65	0	0	0
ENSG00000060749.10	8	5	6	0	368	0	0	0
ENSG00000100626.12	0	0	2	0	5	0	2	0
ENSG00000148660.16	63	0	579	0	1890	0	0	0
ENSG00000104427.7	0	0	0	0	9	0	0	0
ENSG00000245910.4	0	0	0	0	0	0	35	29
ENSG00000272023.1	0	0	0	0	0	0	1	0
ENSG00000138686.5	1	2	0	0	14	0	0	0
ENSG00000122515.10	60	15	56	0	444	0	0	0
ENSG00000106070.13	6	14	1	0	649	0	0	0
ENSG00000172733.10	0	0	0	0	1	0	0	0
ENSG00000213494.5	2	14	0	0	19	0	0	0
ENSG00000171914.10	8	0	4	0	174	0	0	678
ENSG00000142197.8	5	0	0	0	49	0	0	0
ENSG00000163481.3	11	0	2	0	26	0	0	0
ENSG00000261732.1	0	0	0	0	0	0	38	639
ENSG00000140937.9	0	0	0	0	1	0	0	0
ENSG00000136827.11	12	0	12	0	75	0	0	0
ENSG00000124713.5	3	0	2	0	5	0	0	0
ENSG00000124915.6	0	0	0	0	0	0	1	12
ENSG00000268047.1	0	0	0	0	0	0	0	1
ENSG00000105127.4	35	1	5	0	351	0	0	0
ENSG00000198786.2	620	0	0	0	0	0	0	0
ENSG00000117592.8	18	0	10	0	59	0	0	0
ENSG00000238437.1	0	0	0	0	0	0	5	0
ENSG00000145147.15	0	0	0	0	7	0	0	0
ENSG00000205300.3	0	1	0	0	0	0	0	0
ENSG00000164405.6	8	21	6	0	22	0	0	0
ENSG00000259164.1	0	0	0	0	0	0	0	29
ENSG00000269501.1	0	0	0	0	0	0	1	2
ENSG00000086827.4	3	0	1	0	21	0	0	0
ENSG00000154813.5	2	0	2	0	2	0	0	0
ENSG00000077327.11	0	0	0	0	1	0	0	0
ENSG00000251992.1	0	0	0	0	0	0	197	0
ENSG00000267346.1	0	0	0	0	0	0	5	0
ENSG00000131044.12	0	1	0	0	1	0	0	0
ENSG00000260517.1	0	0	0	0	0	0	0	16
ENSG00000249526.1	0	0	0	0	0	0	3	111
ENSG00000213096.5	4	0	0	0	283	0	0	0
ENSG00000130935.5	5	0	0	0	64	0	0	0
ENSG00000188372.10	0	0	0	0	1	0	0	0
ENSG00000110315.2	1	1	1	0	7	0	0	0
ENSG00000025423.7	0	0	0	0	3	0	0	0
ENSG00000160408.10	11	7	40	0	212	0	0	0
ENSG00000204160.7	6	2	53	0	101	0	0	0
ENSG00000116874.7	3	1	0	0	48	0	0	0
ENSG00000266203.1	0	0	0	0	0	0	1	0
ENSG00000271414.1	0	0	0	0	0	0	2	0
ENSG00000215529.8	0	0	0	0	65	0	0	0
ENSG00000074660.11	4	2	0	0	11	0	0	0
ENSG00000187815.5	0	13	0	0	52	0	0	0
ENSG00000051180.12	3	1	2	0	12	0	0	0
ENSG00000121900.14	0	0	1	0	0	0	0	0
ENSG00000108654.7	97	49	9	0	147	0	0	0
ENSG00000100336.13	0	0	0	0	1	0	0	0
ENSG00000125652.3	4	4	0	0	29	0	0	0
ENSG00000174788.5	2	4	0	0	10	0	0	0
ENSG00000164548.6	13	15	6	0	318	0	0	0
ENSG00000107669.13	13	7	24	0	495	0	0	0
ENSG00000243135.1	0	0	1	0	4	0	0	0
ENSG00000221667.1	0	0	0	0	0	0	2	0
ENSG00000171368.10	0	0	1	0	18	0	0	0
ENSG00000270972.1	0	0	0	0	0	0	1	0
ENSG00000117862.7	5	7	21	0	160	0	0	0
ENSG00000248360.3	0	0	0	0	0	0	0	2
ENSG00000272341.1	0	0	0	0	0	0	1	0
ENSG00000089775.7	2	0	1	0	24	0	0	0
ENSG00000140455.12	7	7	2	0	322	0	5	0
ENSG00000256030.1	0	0	0	0	0	0	2	6
ENSG00000110841.9	7	2	2	0	207	0	0	0
ENSG00000156502.9	8	0	0	0	67	0	0	0
ENSG00000144278.10	1	1	1	0	137	0	0	0
ENSG00000198429.5	6	2	1	0	266	0	0	0
ENSG00000115306.11	418	56	505	0	3785	0	0	0
ENSG00000250433.1	0	0	0	0	0	0	1	0
ENSG00000203836.7	0	0	0	0	0	0	1	0
ENSG00000261790.1	0	0	0	0	0	0	0	2
ENSG00000145198.10	1	0	0	0	2	0	0	0
ENSG00000164088.13	6	3	1	0	10	0	0	0
ENSG00000176273.10	0	0	1	0	1	0	0	1
ENSG00000237413.1	0	0	0	0	0	0	1	10
ENSG00000265408.1	0	0	0	0	0	0	0	76
ENSG00000174851.10	11	12	2	0	31	0	0	0
ENSG00000196739.10	932	55	150	0	5591	0	0	0
ENSG00000067606.11	23	57	6	0	2045	0	0	0
ENSG00000163170.7	10	0	0	0	29	0	0	0
ENSG00000213742.2	0	0	0	0	0	0	66	74
ENSG00000170608.2	20	10	16	0	320	0	0	0
ENSG00000207637.1	0	0	0	0	0	0	4	0
ENSG00000186300.7	0	1	8	0	18	0	0	0
ENSG00000236409.1	0	0	0	0	0	0	0	1
ENSG00000256204.1	0	0	0	0	0	0	0	1
ENSG00000168090.5	6	0	2	0	8	0	0	0
ENSG00000165028.7	1	0	0	0	0	0	0	1
ENSG00000102878.11	26	34	1	0	121	0	0	0
ENSG00000263494.1	0	0	0	0	0	0	0	26
ENSG00000257322.1	0	0	0	0	0	0	0	87
ENSG00000269955.2	16	0	1	0	450	0	0	0
ENSG00000182866.12	0	1	0	0	4	0	0	0
ENSG00000116670.10	4	18	4	0	31	0	0	0
ENSG00000144224.12	18	2	15	0	126	0	0	0
ENSG00000137628.12	0	0	0	0	2	0	0	0
ENSG00000122696.8	0	41	2	0	31	0	17	12
ENSG00000215712.6	3	0	6	0	178	0	0	0
ENSG00000128272.10	42	299	12	0	2	0	0	0
ENSG00000125898.8	1	0	1	0	18	0	0	0
ENSG00000107872.8	22	0	1	0	41	0	0	0
ENSG00000188766.8	4	3	0	0	14	0	0	0
ENSG00000179912.15	15	2	5	0	433	0	0	0
ENSG00000184205.10	70	3	8	0	29	0	0	0
ENSG00000227192.1	0	0	0	0	0	0	1	13
ENSG00000140009.14	0	1	0	0	4	0	0	0
ENSG00000181444.8	0	0	0	0	1	0	0	0
ENSG00000183785.10	0	0	1	0	12	0	0	0
ENSG00000170448.7	12	1	1	0	180	0	0	0
ENSG00000096080.7	10	0	7	0	53	0	0	0
ENSG00000162409.6	5	1	17	0	128	0	0	0
ENSG00000244393.3	0	0	0	0	0	0	0	16
ENSG00000130592.9	0	1	0	0	5	0	0	0
ENSG00000229951.1	0	0	0	0	0	0	0	1
ENSG00000223647.1	0	0	0	0	0	0	0	2
ENSG00000134825.9	6	5	4	0	14	0	0	39
ENSG00000267130.1	0	0	0	0	0	0	1	9
ENSG00000175193.8	9	0	4	0	137	0	0	0
ENSG00000128294.11	2	6	0	0	151	0	0	0
ENSG00000050748.13	4	2	24	0	202	0	0	0
ENSG00000069966.14	2	0	2	0	67	0	0	0
ENSG00000135966.8	12	2	9	0	246	0	0	0
ENSG00000269758.1	0	0	0	0	0	0	0	1
ENSG00000188811.8	5	4	8	0	36	0	0	0
ENSG00000223711.1	0	0	0	0	0	0	0	2
ENSG00000143756.7	1	1	9	0	48	0	0	0
ENSG00000115271.6	1	3	2	0	28	0	0	0
ENSG00000164330.12	0	0	0	0	2	0	0	0
ENSG00000153721.13	16	24	69	0	743	0	0	0
ENSG00000234753.1	0	0	0	0	0	0	4	283
ENSG00000188176.7	0	0	1	0	14	0	0	0
ENSG00000111596.7	6	24	4	0	474	0	0	0
ENSG00000134056.7	2	1	0	0	12	0	0	0
ENSG00000149948.9	11	52	267	0	1329	0	0	0
ENSG00000221520.1	0	0	0	0	0	0	1	0
ENSG00000118058.16	54	0	14	0	126	0	0	0
ENSG00000174225.10	0	0	0	0	1	0	0	0
ENSG00000065923.5	1	1	3	0	95	0	0	0
ENSG00000220685.2	0	0	0	0	0	0	1	0
ENSG00000181378.9	0	0	0	0	1	0	0	0
ENSG00000118492.12	0	0	0	0	1	0	0	0
ENSG00000187772.6	5	0	10	0	243	0	0	0
ENSG00000037965.4	0	0	1	0	0	0	0	0
ENSG00000204619.3	4	4	3	0	1	0	0	0
ENSG00000214559.3	0	0	0	0	0	0	0	6
ENSG00000273156.1	0	0	0	0	0	0	1	0
ENSG00000008394.8	6	201	5	0	181	0	4	167
ENSG00000253006.1	0	0	0	0	0	0	1	0
ENSG00000172269.12	7	5	4	0	31	0	0	0
ENSG00000166896.3	0	0	1	0	11	0	0	0
ENSG00000272335.1	0	0	0	0	0	0	7	0
ENSG00000172534.9	85	33	43	0	251	0	0	0
ENSG00000172977.8	17	9	2	0	17	0	0	0
ENSG00000075539.9	13	9	3	0	298	0	0	0
ENSG00000262587.1	0	0	0	0	0	0	0	3
ENSG00000114354.8	8	442	2	0	235	0	0	0
ENSG00000257407.1	0	0	0	0	0	0	0	7
ENSG00000095787.17	14	49	17	0	534	0	0	0
ENSG00000064703.7	3	2	0	0	2	0	0	0
ENSG00000122958.10	2	0	7	0	66	0	0	0
ENSG00000146834.9	58	55	11	0	19	0	0	0
ENSG00000184916.4	2	1	0	0	55	0	0	0
ENSG00000170677.5	2	1	7	0	153	0	0	0
ENSG00000124181.10	138	6	41	0	876	0	1	15
ENSG00000235908.1	0	0	0	0	0	0	3	2
ENSG00000213366.8	2	1	0	0	9	0	0	0
ENSG00000038295.3	0	0	0	0	1	0	0	0
ENSG00000164587.7	30	13	4	0	35	0	0	0
ENSG00000175938.6	11	10	9	0	29	0	0	0
ENSG00000223910.1	0	0	0	0	0	0	0	2
ENSG00000126215.9	1	12	5	0	100	0	0	0
ENSG00000207741.1	0	0	0	0	0	0	2	0
ENSG00000256712.1	0	0	0	0	0	0	16	57
ENSG00000260669.2	0	0	0	0	0	0	58	14
ENSG00000231531.4	0	0	0	0	0	0	1	0
ENSG00000075568.12	26	9	7	0	809	0	0	0
ENSG00000129235.6	1	0	0	0	0	0	0	0
ENSG00000264552.1	0	0	0	0	0	0	15	0
ENSG00000224356.3	0	0	0	0	0	0	35	29
ENSG00000108641.10	25	4	2	0	181	0	0	0
ENSG00000232373.2	0	0	0	0	0	0	4	0
ENSG00000134873.5	0	0	0	0	1	0	0	0
ENSG00000107614.17	1	0	0	0	8	0	2	0
ENSG00000170310.10	3	0	0	0	364	0	0	0
ENSG00000205457.6	0	0	0	0	2	0	0	0
ENSG00000180694.9	6	1	1	0	17	0	0	0
ENSG00000257108.1	0	0	2	0	0	0	0	0
ENSG00000167414.4	0	0	0	0	1	0	0	0
ENSG00000244099.1	0	0	0	0	0	0	1	0
ENSG00000226505.1	0	0	0	0	0	0	3	1
ENSG00000114270.11	96	6	3	0	203	0	0	0
ENSG00000251566.1	0	0	0	0	0	0	1	0
ENSG00000146021.10	0	0	0	0	1	0	0	0
ENSG00000148690.10	8	4	3	0	66	0	0	0
ENSG00000257302.1	0	0	0	0	0	0	1	0
ENSG00000108106.9	1	1	1	0	26	0	0	0
ENSG00000049883.10	2	0	1	0	31	0	1	0
ENSG00000079134.7	10	0	0	0	37	0	0	0
ENSG00000174579.3	11	57	8	0	291	0	0	0
ENSG00000186532.7	4	1	13	0	25	0	0	0
ENSG00000130726.7	94	93	9	0	224	0	0	0
ENSG00000115415.14	10	1	9	0	124	0	0	2
ENSG00000029534.15	0	0	0	0	14	0	0	0
ENSG00000169696.11	724	69	0	0	20798	0	0	0
ENSG00000223598.1	0	0	0	0	0	0	0	3
ENSG00000245025.2	0	0	0	0	0	0	4	36
ENSG00000162775.10	31	0	2	0	19	0	0	0
ENSG00000204650.9	0	0	0	0	0	0	24	21
ENSG00000095209.7	2	0	10	0	40	0	0	0
ENSG00000165244.6	6	8	4	0	100	0	0	0
ENSG00000215182.6	0	0	0	0	1	0	0	1
ENSG00000173727.7	0	0	1	0	2	0	0	0
ENSG00000139990.13	81	78	20	0	206	0	15	0
ENSG00000064012.17	7	6	4	0	153	0	0	0
ENSG00000169660.11	66	14	2	0	440	0	0	0
ENSG00000128652.7	1	0	0	0	1	0	0	0
ENSG00000121957.8	0	11	2	0	20	0	0	0
ENSG00000265933.1	0	0	0	0	0	0	10	1
ENSG00000251432.2	0	0	0	0	0	0	0	33
ENSG00000032389.8	13	2	33	0	4995	0	0	0
ENSG00000001629.5	5	4	1	0	159	0	0	0
ENSG00000271840.1	0	0	0	0	0	0	2	0
ENSG00000228989.1	0	0	0	0	0	0	1	12
ENSG00000234972.4	0	0	0	0	1	0	0	0
ENSG00000147684.3	6	1	0	0	35	0	0	0
ENSG00000165862.10	0	0	0	0	1	0	0	0
ENSG00000117906.9	9	1	13	0	39	0	0	0
ENSG00000202538.1	0	0	0	0	0	0	28	0
ENSG00000070061.10	42	7	13	0	375	0	0	0
ENSG00000108510.5	31	4	22	0	358	0	0	0
ENSG00000039123.11	11	0	4	0	173	0	0	0
ENSG00000159873.5	7	4	19	0	11	0	0	0
ENSG00000110717.6	22	28	0	0	202	0	0	0
ENSG00000129422.9	41	30	69	0	1272	0	0	0
ENSG00000111361.8	7	0	4	0	10	0	0	0
ENSG00000167775.6	10	1	0	0	38	0	0	0
ENSG00000213896.4	0	0	0	0	0	0	1	0
ENSG00000198400.7	0	0	0	0	2	0	0	0
ENSG00000135917.9	0	0	0	0	14	0	0	0
ENSG00000196326.6	0	0	0	0	1	0	0	0
ENSG00000165943.4	4	3	2	0	1	0	0	0
ENSG00000099994.10	8	4	2	0	30	0	0	0
ENSG00000178814.11	233	11	2	0	775	0	3	114
ENSG00000259371.1	7	0	0	0	89	0	0	0
ENSG00000265688.1	0	0	0	0	0	0	18	25
ENSG00000108813.9	4	7	7	0	20	0	0	6
ENSG00000065882.11	5	0	4	0	227	0	0	0
ENSG00000152484.9	2	1	1	0	208	0	0	0
ENSG00000226149.1	0	0	0	0	0	0	5	72
ENSG00000126733.16	0	0	0	0	3	0	0	0
ENSG00000136147.12	0	0	0	0	57	0	0	0
ENSG00000125895.5	13	65	1	0	24	0	29	74
ENSG00000162267.8	147	1	6	0	1518	0	0	0
ENSG00000270127.1	0	0	0	0	0	0	1	0
ENSG00000205181.5	0	0	0	0	0	0	2	1
ENSG00000226699.1	0	0	0	0	0	0	7	136
ENSG00000263317.1	0	0	0	0	0	0	0	1
ENSG00000140025.11	0	0	4	0	324	0	0	0
ENSG00000073578.12	22	0	25	0	105	0	0	0
ENSG00000137656.7	7	0	0	0	19	0	0	0
ENSG00000138696.6	0	0	0	0	9	0	0	0
ENSG00000224016.2	0	0	0	0	0	0	0	3
ENSG00000185100.6	5	2	0	0	94	0	0	0
ENSG00000108953.12	26	12	73	0	354	0	0	0
ENSG00000236194.2	0	0	0	0	0	0	9	1
ENSG00000131791.6	10	0	38	0	57	0	0	0
ENSG00000135077.4	0	0	0	0	31	0	0	0
ENSG00000177302.10	9	1	4	0	107	0	1	2
ENSG00000186509.3	0	0	0	0	9	0	0	0
ENSG00000077943.7	0	0	0	0	2	0	0	0
ENSG00000221770.1	0	0	0	0	0	0	1	0
ENSG00000132016.7	3	1	1	0	10	0	0	0
ENSG00000213064.5	7	1	57	0	110	0	0	0
ENSG00000201616.1	0	0	0	0	0	0	2	0
ENSG00000231367.1	0	0	0	0	0	0	0	4
ENSG00000090554.8	1	0	1	0	11	0	0	0
ENSG00000137074.14	5	2	2	0	35	0	11	52
ENSG00000178623.7	10	50	6	0	445	0	0	0
ENSG00000223202.1	0	0	0	0	0	0	1	0
ENSG00000131495.4	0	0	0	0	2	0	0	1
ENSG00000170089.11	0	0	0	0	0	0	20	126
ENSG00000259485.1	0	0	0	0	0	0	0	2
ENSG00000117620.8	1	2	6	0	107	0	0	0
ENSG00000213463.3	1	0	1	0	56	0	0	0
ENSG00000118181.6	24	5	9	0	15	0	0	0
ENSG00000154174.7	12	6	42	0	80	0	0	0
ENSG00000120832.5	2	5	0	0	6	0	0	0
ENSG00000115507.5	3	4	9	0	25	0	0	0
ENSG00000250802.2	0	0	0	0	0	0	11	80
ENSG00000140022.5	1	0	4	0	91	0	0	0
ENSG00000064419.9	6	1	0	0	131	0	0	0
ENSG00000178209.10	287	18	201	0	1250	0	0	0
ENSG00000142798.12	177	15	17	0	1080	0	0	0
ENSG00000010292.8	27	7	3	0	255	0	0	0
ENSG00000130813.13	27	3	16	0	53	0	0	0
ENSG00000132002.3	17	57	16	0	45	0	0	0
ENSG00000268520.1	0	0	0	0	0	0	1	17
ENSG00000227803.2	0	0	0	0	0	0	0	2
ENSG00000099797.7	8	13	1	0	213	0	0	1
ENSG00000137869.9	0	2	1	0	54	0	0	0
ENSG00000113600.6	0	0	0	0	1	0	0	55
ENSG00000267706.3	0	0	0	0	0	0	1	0
ENSG00000103429.6	10	3	8	0	53	0	0	0
ENSG00000225680.1	0	0	0	0	0	0	5	100
ENSG00000179085.7	2	2	0	0	2	0	0	0
